user_id,session_id,market_volatility,news_sentiment,reaction_time_ms,high_risk_moves,safe_moves,social_follow_score,impulse_buy_score,loss_aversion_score,debt_ratio,reward_points,risk_profile_label
49,49,0.25530652472843185,0.9570156769333931,769.146751059179,3,3,0.2182389453182567,0.43068465924083166,0.5762751747697071,0.11900063712975248,22,high_risk
50,50,0.435583314812933,-0.06943129359733584,754.983323890242,1,2,0.39273833419645954,0.018369890303241376,0.6445032831977745,0.3020827959954156,43,moderate
51,51,0.47669547504115917,-0.8226993734784459,1106.7322857181432,4,3,0.02996895498853047,0.08488663885849419,0.7779431612402387,0.27681548036772663,6,moderate
52,52,0.6811178539649828,0.05268775307297995,399.7923515245387,1,5,0.3255265192809759,0.316052887250617,0.18536161391960565,0.11108380618488864,18,moderate
53,53,0.8511742608527708,0.5144191477064058,970.9381435711309,1,2,0.17363155841710085,0.20789078049964396,0.9461309563262199,0.4966722880942871,124,moderate
54,54,0.7175977656581762,0.2844915395926377,1288.5189869385613,1,2,0.15656806729427286,0.1884235804973741,0.7859775532723132,0.14971518821811902,1,moderate
55,55,0.362944271845992,-0.006139138556158679,834.0200189817814,2,4,0.48781454928156276,0.26934789690126626,0.6636223989771779,0.22416680115647247,15,moderate
56,56,0.5068384318204826,-0.14540304007201885,677.6530741794368,1,2,0.1365332311597591,0.45792620443619597,0.4295920304928107,0.4187464108024921,142,moderate
57,57,0.40298017876516146,-0.22505056684511196,960.9529530711211,4,5,0.2170717808260909,0.2565153720848737,0.7456558603324748,0.05692433166619959,59,moderate
58,58,0.3647982191445295,0.29996436499810225,1143.196375760649,1,4,0.05443110822769566,0.37638244502014473,0.6823313752627719,0.12328951940773915,6,moderate
59,59,0.52550462196864,0.6635390510068333,404.9133277709425,2,2,0.35687252579834083,0.3589158745115178,0.8231587852676087,0.3225636748336461,195,moderate
60,60,0.8646603921404177,-0.0024809920200190437,1019.7035163264936,5,4,0.10484110027904661,0.7268899640338193,0.7075145706555281,0.36893835533029234,199,high_risk
61,61,0.08479201604580322,0.12960900917163,690.4035346063674,0,0,0.37911732387349956,0.43619436652325067,0.7707122582938083,0.11164471277735115,177,moderate
62,62,0.010427699397403067,0.6555794431590526,541.5848892929769,0,4,0.1435302480939615,0.2535583448075447,0.8730688380475949,0.36297908093148606,171,conservative
63,63,0.19747048985993731,-0.18448972255496104,892.2220093427302,5,6,0.3462070005669246,0.12714049389839435,0.6512808526298673,0.5042442568635428,127,moderate
64,64,0.4338005122547718,0.19057919244138888,861.8742637213588,4,6,0.05602752751356144,0.5891594739215144,0.7988527629295021,0.2699070845326978,153,moderate
65,65,0.39152569817782934,-0.6251232490601597,1304.3276944791462,0,3,0.07189515494961336,0.13365856644268498,0.920313027756545,0.25384739427078457,158,conservative
66,66,0.8251306676661152,-0.3246327890379622,108.76929807281397,0,3,0.25081275992557117,0.4651610806377461,0.8455892023380357,0.055785932189199014,197,moderate
67,67,0.5180787662388154,0.8377736967722427,896.9503142554345,1,5,0.22444954834588662,0.17746001399903608,0.7157726227294281,0.22038085026588222,13,conservative
68,68,0.2495461998495061,-0.44622791967845177,1074.0753878699747,2,1,0.42035635841167873,0.44857121980812725,0.9569603546089054,0.1212353418283925,48,moderate
69,69,0.4639324866883362,-0.6271447115846247,823.998014167743,1,1,0.2967140185821015,0.4439238474365247,0.8917148508266237,0.20820410947215418,111,moderate
70,70,0.46016226448843967,0.45196742054309763,547.214023582931,1,4,0.27007406177349386,0.3177618014442001,0.5462983413222484,0.40913274331447813,43,moderate
71,71,0.5387017979527142,0.05743452176944107,507.96597758015713,5,4,0.20282969169116621,0.19551982253659697,0.8115916514865162,0.34704187429848754,123,high_risk
72,72,0.8203775074489733,-0.25785853496650113,1101.0495360658595,2,4,0.1498792033204535,0.23481069375112798,0.9325133993848739,0.09591839698901013,130,moderate
73,73,0.8798219139516953,0.366070281742558,312.81283737168764,0,2,0.37281192078722003,0.2534040814325612,0.8343237840201999,0.3574059231770803,0,moderate
74,74,0.83704112524294,0.2519092092200906,1061.3891892371732,2,1,0.07313346335868925,0.2755010578733691,0.7054538203747244,0.3872932993109594,34,high_risk
75,75,0.41276112926602604,-0.06019058197679912,770.6830840787244,0,1,0.4324664304106096,0.14256952072701404,0.413297293114821,0.5304253144487748,163,moderate
76,76,0.09653447019544081,-0.13108685143192042,234.43998439366487,2,1,0.18841330724429511,0.3721423430142004,0.7632188710633162,0.21326773591918835,64,moderate
77,77,0.025141958277272725,0.3209652674807756,644.626204983863,2,2,0.19039172804971008,0.30771221519219966,0.813505820876506,0.1450008929262154,144,moderate
78,78,0.03976596498856955,-0.7743814610616394,1041.9692530042998,1,4,0.21592092604453564,0.6199032141926177,0.9415559869026113,0.14071715190531842,16,conservative
79,79,0.11383839347660141,-0.29091891595851044,831.0632415918179,4,2,0.026543986145003896,0.46140079397786327,0.4264804861472942,0.6169777839522943,155,high_risk
80,80,0.5495836567221436,-0.35957665962121005,738.4361076502412,2,5,0.4288437415228523,0.16120315745730526,0.649638893988743,0.4149160796846752,126,moderate
81,81,0.34316735317265823,-0.09793041004391889,1056.6380026047934,4,7,0.6964332841776537,0.638675911684592,0.9358014234313939,0.2858285221623451,125,moderate
82,82,0.5959888421834818,0.6066582045928209,1166.636990711916,2,2,0.4064987385379521,0.34634372707137473,0.7832292405875863,0.16032189335659966,133,moderate
83,83,0.6029428764794615,-0.7265825731271388,338.10004421800403,2,5,0.13793725727108078,0.11805263756014803,0.4073653533523404,0.2039648585749549,164,moderate
84,84,0.7308180287118088,0.04239143232197938,774.6042374454717,2,4,0.18857540830526026,0.2306612133305688,0.5458871432194788,0.4140527208018343,150,moderate
85,85,0.3865405068230279,-1.0678371069893478,1741.324560097998,5,3,0.15866579338079942,0.4131631810803873,0.801588345055904,0.3433463684904129,56,high_risk
86,86,0.7933940143053477,0.4311967361913794,1162.7798332906218,0,0,0.0670802715951082,0.4218185829097604,0.45801680362078884,0.05396771267689894,123,moderate
87,87,0.7070864772666982,0.16808002313802053,317.7320406893078,1,5,0.15137227476449192,0.4286563275938348,0.3722826173368973,0.12620233434765293,52,moderate
88,88,0.8039585075525203,0.39109130397788006,1118.062972249664,1,2,0.6978950160105861,0.3378670288895991,0.7578687766936607,0.1924888632473418,138,moderate
89,89,0.8267146599310183,-0.43356510785545016,855.4702450786931,5,3,0.173112152768959,0.4583501254467576,0.6627838623112384,0.20328353691469558,104,high_risk
90,90,0.0523550201874724,-0.4169175917199011,664.025477293096,3,4,0.4394057936121975,0.2915391940807658,0.8823594120690401,0.3085968534269411,52,moderate
91,91,0.6880444438360138,-0.5010937278907364,887.5191131760224,3,4,0.24526334182205461,0.3311722176488925,0.7606037396536889,0.267225354591942,152,moderate
92,92,0.7731418739186715,-0.6438877226491189,151.53190000424206,1,4,0.24358088787757456,0.4772650924525706,0.36975302052735937,0.178607432153624,16,moderate
93,93,0.22538126800676583,0.02581318835560398,687.4410859028189,3,4,0.2357597868755443,0.43155747707654984,0.8596432523371639,0.05169479359001246,196,moderate
94,94,0.6209085902177081,-0.6537871919455006,857.4982675204349,3,4,0.6397200291976265,0.32941911264537294,0.6497710386308477,0.31925367163479457,93,high_risk
95,95,0.6406151835488874,-0.15889030216803482,513.0690869545974,3,0,0.48968425579115615,0.4757088959961237,0.37438854634105034,0.1520155236073703,159,high_risk
96,96,0.5127202478126281,-0.0906120866090515,1477.0254189302352,0,0,0.4104598838519625,0.15143577597694124,0.253131343752753,0.2822602446893482,67,moderate
97,97,0.5816222929891935,-0.43247532581541326,1392.9321753546456,2,6,0.059234217145118985,0.13615498792224537,0.7458469072905475,0.3749723526515217,23,conservative
98,98,0.35260260592885817,0.4788638268310048,818.953768266955,1,4,0.4815321845855212,0.15068276069990644,0.46103411109421505,0.09422883257130184,100,moderate
99,99,0.7126213330985128,0.698424100906664,660.6787213071837,5,2,0.4304246509520634,0.32506648271558414,0.526395726397918,0.21744836964340353,103,high_risk
100,100,0.18019575412814792,-0.09159830936019393,674.6660607704661,0,1,0.5237047281237263,0.4848795902171349,0.6884978944005343,0.29054036059284166,131,moderate
101,101,0.558980634099774,0.9411461169170943,802.9793059199812,2,2,0.2703933889890403,0.5470477958303545,0.7775554044890466,0.05853493503018343,11,high_risk
102,102,0.2876327290436782,-0.5146857540910358,394.1989142469397,3,2,0.6090683351185155,0.4219150909829991,0.3889505656971089,0.22611356351753165,56,high_risk
103,103,0.011480659749377842,0.20245704947956475,787.2993025405289,0,4,0.4502138774599473,0.560861645930055,0.4751701807646542,0.5446786984613058,65,moderate
104,104,0.2674020278575413,0.40569827724579605,455.52101337421453,2,4,0.31347797575552105,0.3483333080782883,0.3231219422067913,0.42179569602172495,175,moderate
105,105,0.6649945162377737,0.8498162083221235,795.8851701901195,2,6,0.4904084654330674,0.42082882645352526,0.7337912221504164,0.15438990717119638,160,moderate
106,106,0.6728716685980798,0.20393839118766072,935.7594309078454,3,4,0.3908689255543855,0.34434050990721293,0.3941994257996274,0.08461008192378161,36,high_risk
107,107,0.7839873586893554,0.001342670377389335,10.550540244832291,2,3,0.23862666131768917,0.45470690321000845,0.6301706460862795,0.16569956635264876,60,high_frequency
108,108,0.353789158736436,0.24093303085924575,964.1794392133901,3,4,0.7112894118438569,0.2903217944548279,0.34976781260731504,0.0891764055079341,150,high_risk
109,109,0.42960859213236335,0.3097832360890536,923.219198980728,2,5,0.2658417449605998,0.2139367641637779,0.9106537960103325,0.49410487564652045,167,conservative
110,110,0.7021460961818294,0.0002227470937725583,410.8494134345371,3,2,0.16476671994108208,0.4843180513669185,0.6646657107365566,0.6972944861826567,123,high_risk
111,111,0.8815634549407569,0.4577085106151371,1122.0133766949496,3,1,0.18345666085261206,0.25986225536844754,0.4878541711334946,0.27469069162050236,78,high_risk
112,112,0.23154843596504882,-0.3754026525438704,771.9162772149656,3,1,0.3741579157117759,0.1664574102428668,0.14778042455015059,0.5456825260187088,191,high_risk
113,113,0.7132358680833368,0.7890187535265493,469.6579136067283,2,4,0.47140434939170506,0.10103641959776248,0.7591367397952918,0.17464029356020563,114,moderate
114,114,0.8218309465853593,0.5541688433185752,979.0348339024929,2,4,0.09554135371490315,0.4157332817626967,0.28510350074019297,0.1553987594174216,177,high_risk
115,115,0.7837723890172492,-0.6789112310187772,703.2305647694069,3,3,0.260551795940707,0.05118218457716587,0.677395962745188,0.22434994470708572,185,moderate
116,116,0.5633953507126401,0.48338023130447333,899.1720177876307,4,3,0.2623139249573352,0.2593564867256053,0.28478984647600175,0.2907849685651585,3,high_risk
117,117,0.41382746532079584,-0.24265291768393416,403.7528678363128,1,1,0.8085054727175768,0.3691207680375062,0.5625709999702315,0.3310574691227971,157,high_risk
118,118,0.9156722322616498,-0.6940923550871033,990.9228639262143,5,3,0.4939098304144587,0.35728394803174773,0.7240682053152222,0.11177611305070398,49,high_risk
119,119,0.2685621674536426,-0.8511066330400057,661.1552940981467,2,1,0.26401838088590207,0.4866313632302855,0.8478853003259341,0.16246043465069412,151,moderate
120,120,0.6239984855289824,-0.047732123544536514,267.1260999600645,0,3,0.3110005962180306,0.4116475056861417,0.7976387458565433,0.1089720963772232,190,moderate
121,121,0.559578854465342,0.5453617930749171,1187.1546256611678,0,3,0.4009436463722719,0.5696316589468572,0.7567676987788546,0.16521135077697166,194,moderate
122,122,0.21870980032358323,0.22099300319751533,670.8843570808951,4,3,0.4205645246568295,0.10626234376331445,0.77251169619174,0.2121368296882725,128,moderate
123,123,0.3512193873487809,-0.015529466435450976,527.0949749054499,1,2,0.18693507889521557,0.47224538519385806,0.8616258400136888,0.2276944290518759,179,moderate
124,124,0.5098540095504577,-0.3254163628149816,800.5537865693017,0,3,0.2969267127845157,0.1925961262181658,0.8637630099619301,0.13979726555965652,84,conservative
125,125,0.83506594545502,-0.099320129828014,989.8902951802426,2,1,0.0826789245895159,0.38230455077674774,0.8063235218014945,0.13301794320771546,187,high_risk
126,126,0.9901088460868658,-0.24202850966389913,473.50415389128386,0,2,0.07479445332312075,0.24891537608441566,0.4870095314606472,0.32727963545909444,66,moderate
127,127,0.29426673663711433,-0.09783927943847599,1243.6170828403674,3,3,0.3385579656611745,0.4411937890699688,0.538409323484643,0.3464194880809856,121,high_risk
128,128,0.5466956820721302,-0.13865802828299026,1014.5487202282054,6,2,0.2861871207754158,0.15938504957789879,0.8351342117369316,0.15713902838393481,122,high_risk
129,129,0.7481608263876856,-0.783664576762264,913.5041586821791,2,2,0.24597076085401715,0.22898085214744027,0.6947662354025715,0.2972771563893001,142,moderate
130,130,0.8236236107489735,0.13349349276382544,562.3373281445924,2,3,0.04612377818591769,0.1384875089102814,0.7069180773948247,0.12654059398061032,159,moderate
131,131,0.9401831912520826,-0.31514322203257084,765.1030882171226,4,3,0.260063386619118,0.31051876413991836,0.6595788953227907,0.24916553771018565,29,high_risk
132,132,0.7523978823037879,-0.3315967241876794,1396.9565220012673,3,6,0.15476826280252803,0.284244182479144,0.9131303492827643,0.46944642455163765,2,moderate
133,133,0.9976228222513854,-0.0891097401926185,390.72567343462686,1,1,0.16855804636901292,0.20834047480071125,0.6204314170656827,0.23620042806291322,84,moderate
134,134,0.8349472056944037,0.24560383270599814,692.5911860759041,2,0,0.02601270500708511,0.30180833640326366,0.6147813767481599,0.31795709238868014,123,high_risk
135,135,0.4261212379522308,0.21613147531707774,941.0132562104607,1,3,0.43450409530903444,0.008561346552268428,0.46347511546342424,0.12782085727905051,163,moderate
136,136,0.40771577066522524,-0.039119296171632324,773.2630611400299,3,3,0.18423407134588038,0.3181863521540018,0.40420248927572117,0.6368478125326238,158,high_risk
137,137,0.6594229620819976,0.5263957784513568,867.1244958722918,2,3,0.17817876602350752,0.22722881737092693,0.7070910296077718,0.3142141551298978,112,moderate
138,138,0.9439282834764579,0.34183621070845854,783.3657913658622,3,2,0.1490757285177684,0.04089967736172342,0.7443407881149371,0.2378487771869639,129,high_risk
139,139,0.6638244748527251,0.09235523739054165,1081.3746612531966,2,2,0.1818074064288844,0.6355233601612458,0.5857868544789296,0.15670850725646504,197,high_risk
140,140,0.6846261942649663,-0.04169681056444175,156.343442812043,3,2,0.6071936485693863,0.49559167356443484,0.9902802464891041,0.1375895217155773,194,high_frequency
141,141,0.8124738210441717,-0.6035108239286078,477.40628208522867,3,2,0.44284910991855586,0.21301591499845574,0.9446600316206142,0.20428738455481268,25,high_risk
142,142,0.29807565052482277,0.4607070903372394,573.8259411900067,4,0,0.33975701785854395,0.7720387291516112,0.6205360702939272,0.09333126559313566,52,high_risk
143,143,0.315773151249496,-0.5131846038329461,1169.000171815745,3,3,0.32072361270002975,0.6593945273474201,0.9027207908278326,0.0788094572777782,165,high_risk
144,144,0.4553831354806076,0.7908494840607463,624.930958305222,1,1,0.12431918176598512,0.5230296199990327,0.3939945415867259,0.18147234659619982,31,moderate
145,145,0.9080185454216624,-0.7884982410954986,559.1526668147474,1,2,0.4105302109690939,0.43544990727572847,0.882720006413772,0.20301860342384057,154,moderate
146,146,0.34184728549809207,-0.04169007221923278,908.1545644833492,2,1,0.041724178336407486,0.2981108483655857,0.6585107657713357,0.5078778785818403,143,moderate
147,147,0.8662924359821813,-0.7551151227084488,710.6607801367134,0,1,0.08797255125630615,0.7403498180687716,0.7057535622700126,0.10288707512196134,66,moderate
148,148,0.38278410040304056,-0.16681227589702502,740.6692865883157,1,1,0.2772245861384381,0.45632811857983885,0.5803503066090728,0.19466387180720646,120,moderate
149,149,0.059105820875654524,-0.5303025331983005,1131.6895074572212,0,2,0.29354008558018524,0.2272081306506094,0.6930233909686964,0.432822489092805,81,conservative
150,150,0.7975140452964858,-0.018656204123317498,953.4498726085584,2,4,0.6046735123608522,0.4925378831126401,0.6171475661006192,0.25377143063644836,167,high_risk
151,151,0.5485884150546885,-0.18312084873908976,950.8234422472444,1,2,0.020961320010231505,0.3274295951046842,0.5496659579650001,0.06581183766849942,169,moderate
152,152,0.4730275033430207,-0.40620117446871,814.0314292522539,2,2,0.2018285713956409,0.33335449275093443,0.6150174768325188,0.1874689221063624,18,moderate
153,153,0.6256819122613526,-0.5170684995283825,143.02348850643398,2,0,0.34798540579819615,0.20280457905150082,0.7554841228343477,0.10716521487238893,121,high_frequency
154,154,0.06737687152192573,-0.9174040148172778,683.3850527188317,4,4,0.4242026248408305,0.08149051228798795,0.8242365028227273,0.35429153591303525,72,moderate
155,155,0.7600055449620985,-0.5293052952645996,557.9760859371534,2,6,0.03693710323799122,0.7505350531534245,0.8517496766275161,0.28408658259034425,67,moderate
156,156,0.7950580176061312,-0.31714292384470155,1135.6476961119265,1,1,0.1761039833854254,0.43641475532896334,0.6586270327867313,0.18521099593772417,126,moderate
157,157,0.11995294173096982,0.49493007029299957,615.4436972853179,1,6,0.3315154825372173,0.293840090105365,0.8261246587359801,0.17294306873005486,186,conservative
158,158,0.6043129822403198,0.6376953689995074,754.4856699268313,2,6,0.43116075924428987,0.32390936886859445,0.6147649169088313,0.28321089256991683,120,moderate
159,159,0.17159636706519,-0.07083489267830193,422.17021686873096,0,2,0.4638898175344548,0.012244275053781626,0.47719683802761736,0.2157674486526586,68,conservative
160,160,0.2596032837084785,-0.39846963022851206,1594.4431957260458,1,4,0.31717331579397046,0.09529716123796414,0.6241115337571489,0.4204105099798045,183,conservative
161,161,0.8024017844513243,-0.3461251646329482,209.32305727517507,4,6,0.2957134031461573,0.09343754562375123,0.8544158034465592,0.17322184315151187,62,moderate
162,162,0.06142512925983268,-0.3088387443807986,425.84131871197087,5,5,0.2585716228847931,0.5982015198833199,0.45734536774948514,0.1822019213387204,180,high_risk
163,163,0.28418429571172876,-0.42610081566079183,361.1701078666638,2,2,0.4786460809470906,0.5088985635417618,0.6434188388862258,0.18274730869486192,191,high_risk
164,164,0.11582308223679427,0.016862695881063674,1364.92467592092,3,5,0.3187303183436576,0.23019455282561585,0.7483786117296986,0.29628537893246176,50,moderate
165,165,0.6427950705063091,0.8043904278671867,1048.4689070553868,2,3,0.16182872636183954,0.08724817705961943,0.8911115861827563,0.17396494616176508,120,moderate
166,166,0.24555062594449106,-0.2688372905967212,1120.5562650160832,0,4,0.2185531741690639,0.6828206213286636,0.8885116238107243,0.4375619140947367,89,conservative
167,167,0.9192080310537252,-0.9218967917403729,532.9046455940385,3,5,0.14408064045417898,0.44612849536387555,0.6429275459231885,0.4900350102354501,79,high_risk
168,168,0.6617038454813468,-0.17045835304596754,725.8016800766533,2,1,0.015191794415110784,0.5636503954941076,0.11758748311135396,0.11850318751216121,129,high_risk
169,169,0.1531445000839562,0.3357655858645267,1258.4094078163498,4,1,0.4825583143424541,0.5115365761926662,0.735387396151525,0.09640117748335927,14,high_risk
170,170,0.14054712799554292,0.07764992074121975,249.68260811582513,5,2,0.3707975404725728,0.34503856726114635,0.8877071129677199,0.09886472188237462,5,high_frequency
171,171,0.19202336913634455,0.5581231952590626,1252.414277425746,3,3,0.3272755252755247,0.6436008344226881,0.5381302704485331,0.26732375506664435,121,high_risk
172,172,0.049661491459718876,-0.29888016638821435,850.6998980933461,2,2,0.5030955340763628,0.5037828480689982,0.8535666627926133,0.5238427516019921,1,moderate
173,173,0.26240837648930193,-0.25884628643460733,773.572626791278,3,1,0.17041808458614402,0.46406695636000306,0.3962949531003801,0.18463317678176402,12,high_risk
174,174,0.3173888500278852,0.3829391397403074,824.9569150164543,0,6,0.08895009079537763,0.5293767110798511,0.8950097129422049,0.20894304385234697,98,conservative
175,175,0.3009663196316217,-0.14293914809673747,971.6018834901419,1,1,0.2625040823692616,0.32842381445373403,0.7218769168614293,0.2281548902382385,11,moderate
176,176,0.4030313112827366,0.03267529804888166,1204.6641041363835,0,3,0.5064186703251805,0.12948452168009436,0.8525023793167875,0.1502013526069132,100,conservative
177,177,0.43453096330449537,-0.8546548476455227,739.8942266617508,2,5,0.3228511647205019,0.07861335023712496,0.6152093475766967,0.1306403101271097,129,moderate
178,178,0.9339779741445192,0.8281041260286478,887.2223290853536,2,4,0.16412793097851372,0.22320898342483692,0.5865320322095241,0.16128329233881453,150,moderate
179,179,0.9718453013254846,-0.9309750674370236,833.6963496409437,2,1,0.5000386249341291,0.3460154888998309,0.6340066456185942,0.16567749738681942,84,high_risk
